Playing History Audit 'gaiggibeliin' from 2019/01/01 12:00 AM to 2019/01/30 11:59 PM,,,,,,,,,,,,
Transaction Details,Individual Transaction Amounts,Running Balance,,,,,,,,,,
Date/Time,Action,Table Name / Player / Tournament #,Game,Account Currency,Amount,Accrued StarsCoin,T Money,W Money,Balance,Total Accrued StarsCoin After this Transaction,T Money2,W Money3
23.1.2019 16:23,Table Buy In,Heidelberga II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,691.32","3,076.97",0,0
23.1.2019 16:29,Table Buy In,Griqua,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,541.32","3,076.97",0,0
27.1.2019 18:22,Reward: Knockout Bounty,2513332757,,USD,25,0,0,0,"6,257.11","3,076.97",0,0
23.1.2019 18:33,Table Buy In,Grogler,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,533.10","3,076.97",0,0
23.1.2019 18:34,Table Buy In,Heidelberga II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,308.10","3,076.97",0,0
23.1.2019 19:06,Table Auto Rebuy,Grogler,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,947.39","3,076.97",0,0
24.1.2019 7:13,Table Buy In,Pele,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,811.90","3,076.97",0,0
24.1.2019 7:15,Table Buy In,Luznice,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,661.90","3,076.97",0,0
24.1.2019 7:30,Table Buy In,Plaut,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,585.65","3,076.97",0,0
24.1.2019 7:53,Table Buy In,Plaut,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,623.75","3,076.97",0,0
24.1.2019 12:58,Table Buy In,Aguntina II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,328.31","3,076.97",0,0
24.1.2019 13:01,Table Buy In,Silke II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,874.31","3,076.97",0,0
24.1.2019 13:06,Table Buy In,Roberta II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,724.31","3,076.97",0,0
24.1.2019 13:13,Table Buy In,Sova,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,732.84","3,076.97",0,0
24.1.2019 13:24,Table Buy In,Linzia II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,892.04","3,076.97",0,0
24.1.2019 18:20,Table Buy In,Betria II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,360.32","3,076.97",0,0
24.1.2019 18:20,Table Buy In,Silvretta,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,210.32","3,076.97",0,0
24.1.2019 18:26,Table Buy In,Felicitas,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,060.32","3,076.97",0,0
25.1.2019 9:05,Table Buy In,Transvaalia,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,362.06","3,076.97",0,0
28.1.2019 14:36,Tournament Registration,2519945759<b><font color=-x-tourn-special>Omania $55 PLO </font> <font color=-x-tourn-guarantee>$6K Gtd</font></b>, PL Omaha Buy-In: 50.00/5.00,USD,-55,0,0,0,"6,465.90","3,076.97",0,0
28.1.2019 14:36,Tournament Registration,2519954184<font color=-x-tourn-special><b>Bounty Builder $109 </font> <font color=-x-tourn-guarantee>$80K Gtd</font></b>, NL Hold'em Buy-In: 100.00/9.00,USD,-109,0,0,0,"6,356.90","3,076.97",0,0
28.1.2019 14:37,Tournament Registration,2519948364<font color=-x-tourn-special><b>Big $22 </font> <font color=-x-tourn-guarantee>$35K Gtd</font></b>, NL Hold'em Buy-In: 20.00/2.00,USD,-22,0,0,0,"6,334.90","3,076.97",0,0
28.1.2019 14:37,Tournament Registration,2519972645<font color=-x-tourn-step-euro><b>$22 Mini Monday 6-Max </font> <font color=-x-tourn-guarantee>$80K Gtd</font></b>, NL Hold'em Buy-In: 20.00/2.00,USD,-22,0,0,0,"6,312.90","3,076.97",0,0
28.1.2019 14:37,Tournament Registration,2519960155<font color=-x-tourn-special><b>Hot $55 </font> <font color=-x-tourn-guarantee>$30K Gtd</font></b>, NL Hold'em Buy-In: 50.00/5.00,USD,-55,0,0,0,"6,257.90","3,076.97",0,0
28.1.2019 14:37,Tournament Registration,2519954225<font color=-x-tourn-special><b>Bounty Builder $33 </font> <font color=-x-tourn-guarantee>$60K Gtd</font></b>, NL Hold'em Buy-In: 30.00/3.00,USD,-33,0,0,0,"6,224.90","3,076.97",0,0
28.1.2019 14:48,Reward: Knockout Bounty,2519954184,,USD,25,0,0,0,"6,249.90","3,076.97",0,0
28.1.2019 15:15,Reward: Knockout Bounty,2519954184,,USD,25,0,0,0,"6,274.90","3,076.97",0,0
28.1.2019 15:49,Tournament Registration,2519948445<font color=-x-tourn-special><b>Big $55 </font> <font color=-x-tourn-guarantee>$30K Gtd</font></b>, NL Hold'em Buy-In: 50.00/5.00,USD,-55,0,0,0,"6,219.90","3,076.97",0,0
25.1.2019 9:05,Table Buy In,Oongaq,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,212.06","3,076.97",0,0
25.1.2019 9:05,Table Buy In,Cruithne,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,062.06","3,076.97",0,0
28.1.2019 16:27,Tournament Interim Payout,2519954184,,USD,103.44,0,0,0,"6,171.34","3,076.97",0,0
25.1.2019 9:18,Table Buy In,Crescentia II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,090.19","3,076.97",0,0
25.1.2019 10:17,Table Buy In,Naos,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,509.87","3,076.97",0,0
28.1.2019 16:45,Tournament Interim Payout,2519945759,,USD,93.05,0,0,0,"6,194.80","3,076.97",0,0
28.1.2019 17:16,Tournament Interim Payout,2519972645,,USD,35.08,0,0,0,"6,229.88","3,076.97",0,0
28.1.2019 17:43,Tournament Won,2519945759<b><font color=-x-tourn-special>Omania $55 PLO </font> <font color=-x-tourn-guarantee>$6K Gtd</font></b>, PL Omaha Buy-In: 50.00/5.00,USD,44.09,0,0,0,"6,273.97","3,076.97",0,0
28.1.2019 18:03,Tournament Won,2519972645<font color=-x-tourn-step-euro><b>$22 Mini Monday 6-Max </font> <font color=-x-tourn-guarantee>$80K Gtd</font></b>, NL Hold'em Buy-In: 20.00/2.00,USD,7.85,0,0,0,"6,281.82","3,076.97",0,0
28.1.2019 18:18,Tournament Interim Payout,2519948445,,USD,88.82,0,0,0,"6,370.64","3,076.97",0,0
25.1.2019 10:18,Table Auto Rebuy,Crescentia II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,359.87","3,076.97",0,0
25.1.2019 15:35,Table Buy In,Biela,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,827.56","3,076.97",0,0
25.1.2019 15:35,Table Buy In,Antilia II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,677.56","3,076.97",0,0
25.1.2019 15:37,Table Buy In,Terradas,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,527.56","3,076.97",0,0
25.1.2019 15:57,Table Buy In,Sazava,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,286.16","3,076.97",0,0
29.1.2019 12:55,Tournament Registration,2519943954<font color=-x-tourn-satellite>High Roller Club: Bounty Builder HR Sat: $27 NLHE [Hyper-Turbo  1R1A  Deep] </font> <font color=-x-tourn-guarantee>3 Seats Gtd</font>, NL Hold'em Buy-In: 25.71/1.29,USD,-27,0,0,0,"7,613.41","3,076.97",0,0
29.1.2019 12:56,Tournament Registration,2519939166$55 PLO [6-Max  Turbo  Progressive KO]  <font color=-x-tourn-guarantee><b>$3K Gtd</b></font>, PL Omaha Buy-In: 50.00/5.00,USD,-55,0,0,0,"7,558.41","3,076.97",0,0
25.1.2019 15:58,Table Auto Rebuy,Terradas,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,136.16","3,076.97",0,0
25.1.2019 16:01,Table Buy In,Adelaide,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,978.76","3,076.97",0,0
25.1.2019 16:03,Table Buy In,Aphelion,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,828.76","3,076.97",0,0
25.1.2019 16:32,Table Buy In,Antilia II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,860.61","3,076.97",0,0
25.1.2019 16:44,Table Buy In,Mebsuta,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,451.16","3,076.97",0,0
25.1.2019 16:53,Table Auto Rebuy,Mebsuta,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,139.61","3,076.97",0,0
25.1.2019 18:10,Table Buy In,Atala II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,966.78","3,076.97",0,0
25.1.2019 19:04,Table Buy In,Biela,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,573.97","3,076.97",0,0
25.1.2019 19:04,Table Buy In,Sazava,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,423.97","3,076.97",0,0
25.1.2019 19:15,Table Buy In,Hersilia,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,775.34","3,076.97",0,0
25.1.2019 19:34,Table Buy In,Atala II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,014.34","3,076.97",0,0
25.1.2019 19:41,Table Auto Rebuy,Atala II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,732.06","3,076.97",0,0
25.1.2019 20:17,Table Buy In,Epeigeus,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,880.51","3,076.97",0,0
25.1.2019 20:17,Table Buy In,Gyptis,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,730.51","3,076.97",0,0
25.1.2019 20:21,Table Buy In,Auriga,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,280.51","3,076.97",0,0
25.1.2019 20:45,Table Auto Rebuy,Gyptis,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,855.31","3,076.97",0,0
25.1.2019 20:53,Table Buy In,Hersilia,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,499.38","3,076.97",0,0
29.1.2019 13:24,Tournament Registration,2519943966<font color=-x-tourn-satellite>High Roller Club: Super Tuesday</font> <font color=Magenta><b>Deadline</b></font> <font color=-x-tourn-satellite>Sat: $109 NLHE </font> <font color=-x-tourn-guarantee>5 Seats Gtd</font>, NL Hold'em Buy-In: 100.00/9.00,USD,-109,0,0,0,"6,591.35","3,076.97",0,0
29.1.2019 13:25,Tournament Rebuy,2519943954<font color=-x-tourn-satellite>High Roller Club: Bounty Builder HR Sat: $27 NLHE [Hyper-Turbo  1R1A  Deep] </font> <font color=-x-tourn-guarantee>3 Seats Gtd</font>, NL Hold'em Buy-In: 25.71/1.29,USD,-27,0,0,0,"6,564.35","3,076.97",0,0
26.1.2019 7:07,Table Buy In,Kassandra,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"8,061.44","3,076.97",0,0
29.1.2019 13:29,Tournament Registration,2519954187<font color=-x-tourn-special><b>Bounty Builder $109 </font> <font color=-x-tourn-guarantee>$80K Gtd</font></b>, NL Hold'em Buy-In: 100.00/9.00,USD,-109,0,0,0,"6,439.30","3,076.97",0,0
26.1.2019 7:09,Table Buy In,Lynx,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,611.44","3,076.97",0,0
26.1.2019 7:19,Table Buy In,Epeigeus,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,434.46","3,076.97",0,0
26.1.2019 11:35,Table Buy In,Noemi II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,585.62","3,076.97",0,0
26.1.2019 11:35,Table Buy In,Leo Minor,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,435.62","3,076.97",0,0
26.1.2019 11:38,Table Auto Rebuy,Leo Minor,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,169.34","3,076.97",0,0
26.1.2019 11:48,Table Buy In,Pythia II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,159.88","3,076.97",0,0
27.1.2019 8:58,Table Buy In,Monachia II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,967.00","3,076.97",0,0
27.1.2019 8:58,Table Buy In,Siva,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,817.00","3,076.97",0,0
27.1.2019 9:00,Table Buy In,Ucclia,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,667.00","3,076.97",0,0
27.1.2019 9:12,Table Buy In,Sagitta,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,446.23","3,076.97",0,0
27.1.2019 17:47,Table Buy In,Tabit II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,846.17","3,076.97",0,0
27.1.2019 17:55,Table Buy In,Erna,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,696.17","3,076.97",0,0
27.1.2019 18:15,Table Buy In,Zeissia,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,466.17","3,076.97",0,0
29.1.2019 14:42,Reward: Knockout Bounty,2519954187,,USD,25,0,0,0,"6,929.47","3,076.97",0,0
29.1.2019 15:25,Reward: Knockout Bounty,2519954187,,USD,37.5,0,0,0,"6,966.97","3,076.97",0,0
29.1.2019 15:30,Tournament Registration,2519972673<font color=-x-tourn-step-euro><b>$109 Mini Super Tuesday </font> <font color=-x-tourn-guarantee>$100K Gtd</font></b>, NL Hold'em Buy-In: 100.00/9.00,USD,-109,0,0,0,"6,857.97","3,076.97",0,0
27.1.2019 18:19,Table Buy In,Rhodope,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,260.11","3,076.97",0,0
27.1.2019 18:33,Table Auto Rebuy,Rhodope,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,236.41","3,076.97",0,0
27.1.2019 18:45,Table Buy In,Lepus,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,020.72","3,076.97",0,0
28.1.2019 19:07,Table Buy In,Kevola,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,453.19","3,076.97",0,0
29.1.2019 12:56,Table Buy In,Schurer,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,408.41","3,076.97",0,0
29.1.2019 12:57,Table Buy In,Ruanda II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"7,258.41","3,076.97",0,0
29.1.2019 13:01,Table Buy In,Zelinda,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,948.48","3,076.97",0,0
29.1.2019 13:03,Table Buy In,Terpsichore,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,930.48","3,076.97",0,0
29.1.2019 13:16,Table Buy In,Orchis,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,535.27","3,076.97",0,0
29.1.2019 13:24,Table Buy In,Alfirk,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,700.35","3,076.97",0,0
29.1.2019 13:45,Table Buy In,Medea III,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,289.30","3,076.97",0,0
29.1.2019 13:50,Table Buy In,Rezia,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,026.63","3,076.97",0,0
29.1.2019 18:02,Table Buy In,Titan II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,582.91","3,076.97",0,0
29.1.2019 18:02,Table Buy In,Terpsichore,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,432.91","3,076.97",0,0
29.1.2019 19:55,Table Buy In,Terpsichore,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,284.63","3,076.97",0,0
29.1.2019 20:48,Table Buy In,Nasl,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,453.84","3,076.97",0,0
30.1.2019 8:07,Table Buy In,Marghanna,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,347.64","3,076.97",0,0
30.1.2019 8:16,Table Buy In,Iphiklos,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,836.56","3,076.97",0,0
30.1.2019 8:22,Table Buy In,Hyperborea,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,014.41","3,076.97",0,0
30.1.2019 8:25,Table Buy In,Kira,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,864.41","3,076.97",0,0
30.1.2019 9:44,Table Buy In,Marghanna,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,522.31","3,531.97",2.05,0
30.1.2019 9:44,Table Buy In,Seginus II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,372.31","3,531.97",2.05,0
30.1.2019 9:44,Table Buy In,Iphiklos,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,222.31","3,531.97",2.05,0
16.1.2019 16:43,Table Auto Rebuy,Panopaea VI,0.00/1.00 NL 6+ Hold'em,USD,-179.27,0,0,0,"5,544.22","3,076.97",0,0
16.1.2019 15:58,Table Buy In,Panopaea VI,0.00/1.00 NL 6+ Hold'em,USD,-200,0,0,0,"5,626.17","3,076.97",0,0
30.1.2019 8:06,Tournament Registration,2519948209<font color=-x-tourn-special><b>Big $109 </font> <font color=-x-tourn-guarantee>$10K Gtd</font></b>, NL Hold'em Buy-In: 100.00/9.00,USD,-109,0,0,0,"6,497.64","3,076.97",0,0
16.1.2019 18:16,Table Buy In,Normannia IV,0.00/1.00 NL 6+ Hold'em,USD,-200,0,0,0,"5,862.08","3,076.97",0,0
16.1.2019 18:32,Table Buy In,Dollfus IV,0.00/1.00 NL 6+ Hold'em,USD,-200,0,0,0,"5,527.01","3,076.97",0,0
16.1.2019 18:32,Table Buy In,Saiph III,0.00/1.00 NL 6+ Hold'em,USD,-200,0,0,0,"5,327.01","3,076.97",0,0
30.1.2019 8:09,Tournament Registration,2519953976<font color=-x-tourn-special><b>Bounty Builder $22 </font> <font color=-x-tourn-guarantee>$20K Gtd</font></b>, NL Hold'em Buy-In: 20.00/2.00,USD,-22,0,0,0,"6,025.04","3,076.97",0,0
16.1.2019 18:38,Table Buy In,Aconcagua IV,0.00/1.00 NL 6+ Hold'em,USD,-200,0,0,0,"5,127.01","3,076.97",0,0
17.1.2019 7:12,Table Buy In,Pierretta V,0.00/1.00 NL 6+ Hold'em,USD,-200,0,0,0,"5,488.18","3,076.97",0,0
17.1.2019 7:25,Table Buy In,Zenobia V,0.00/1.00 NL 6+ Hold'em,USD,-200,0,0,0,"5,163.58","3,076.97",0,0
17.1.2019 7:44,Table Buy In,Athalia V,0.00/1.00 NL 6+ Hold'em,USD,-200,0,0,0,"5,156.89","3,076.97",0,0
24.1.2019 12:59,Table Buy In,Klotilde,0.00/2.00 NL 6+ Hold'em,USD,-200,0,0,0,"7,128.31","3,076.97",0,0
25.1.2019 16:32,Table Buy In,Kalypso,0.00/2.00 NL 6+ Hold'em,USD,-200,0,0,0,"8,010.61","3,076.97",0,0
30.1.2019 8:08,Table Buy In,Hypatia,0.00/2.00 NL 6+ Hold'em,USD,-200,0,0,0,"6,147.64","3,076.97",0,0
25.1.2019 16:30,Table Buy In,Mourao,0.00/2.00 NL 6+ Hold'em,USD,-300,0,0,0,"8,210.61","3,076.97",0,0
25.1.2019 16:47,Table Buy In,Marfik,0.00/2.00 NL 6+ Hold'em,USD,-300,0,0,0,"7,151.16","3,076.97",0,0
25.1.2019 18:09,Table Buy In,Kalypso,0.00/2.00 NL 6+ Hold'em,USD,-300,0,0,0,"8,416.78","3,076.97",0,0
25.1.2019 18:09,Table Buy In,Nysa,0.00/2.00 NL 6+ Hold'em,USD,-300,0,0,0,"8,116.78","3,076.97",0,0
30.1.2019 9:10,Chest Reward,632762474,,EUR,0,9,0,0,0.5,"3,085.97",0,0
30.1.2019 9:10,Chest Reward,632762484,,EUR,0,4,0,0,0.5,"3,089.97",0,0
30.1.2019 9:10,Chest Reward,632762484,,USD,0,0,0.1,0,"6,672.31","3,089.97",0.1,0
30.1.2019 9:10,Chest Reward,632762503,,EUR,0,2,0,0,0.5,"3,091.97",0,0
30.1.2019 9:10,Chest Reward,632762503,,USD,0,0,0.1,0,"6,672.31","3,091.97",0.2,0
30.1.2019 9:10,Chest Reward,632762528,,EUR,0,12,0,0,0.5,"3,103.97",0,0
30.1.2019 9:10,Chest Reward,632762528,,USD,0,0,0.2,0,"6,672.31","3,103.97",0.4,0
30.1.2019 9:10,Chest Reward (Tournament Ticket),632762528,,EUR,0,0,0,0,0.5,"3,103.97",0,0
30.1.2019 9:10,Chest Reward,632762528,,USD,0,0,0.1,0,"6,672.31","3,103.97",0.5,0
30.1.2019 9:12,Chest Reward,632763221,,EUR,0,9,0,0,0.5,"3,112.97",0,0
30.1.2019 9:12,Chest Reward,632763443,,EUR,0,7,0,0,0.5,"3,119.97",0,0
30.1.2019 9:12,Chest Reward,632763452,,EUR,0,7,0,0,0.5,"3,126.97",0,0
30.1.2019 9:13,Chest Reward,632763466,,EUR,0,2,0,0,0.5,"3,128.97",0,0
30.1.2019 9:13,Chest Reward,632763466,,USD,0,0,0.2,0,"6,672.31","3,128.97",0.7,0
30.1.2019 9:13,Chest Reward,632763466,,USD,0,0,0.2,0,"6,672.31","3,128.97",0.9,0
30.1.2019 9:13,Chest Reward,632763507,,EUR,0,4,0,0,0.5,"3,132.97",0,0
30.1.2019 9:13,Chest Reward,632763507,,USD,0,0,0.25,0,"6,672.31","3,132.97",1.15,0
30.1.2019 9:13,Chest Reward,632763528,,EUR,0,1,0,0,0.5,"3,133.97",0,0
30.1.2019 9:13,Chest Reward,632763528,,USD,0,0,0.1,0,"6,672.31","3,133.97",1.25,0
30.1.2019 9:13,Chest Reward,632763528,,USD,0,0,0.1,0,"6,672.31","3,133.97",1.35,0
30.1.2019 9:13,Chest Reward,632763557,,USD,0,0,0.25,0,"6,672.31","3,133.97",1.6,0
30.1.2019 9:13,Chest Reward,632763573,,EUR,0,100,0,0,0.5,"3,233.97",0,0
30.1.2019 9:13,Chest Reward,632763573,,EUR,0,100,0,0,0.5,"3,333.97",0,0
30.1.2019 9:13,Chest Reward,632763573,,EUR,0,10,0,0,0.5,"3,343.97",0,0
30.1.2019 9:13,Chest Reward,632763591,,EUR,0,4,0,0,0.5,"3,347.97",0,0
30.1.2019 9:13,Chest Reward,632763591,,USD,0,0,0.25,0,"6,672.31","3,347.97",1.85,0
30.1.2019 9:13,Chest Reward,632763605,,EUR,0,5,0,0,0.5,"3,352.97",0,0
30.1.2019 9:13,Chest Reward,632763605,,USD,0,0,0.2,0,"6,672.31","3,352.97",2.05,0
30.1.2019 9:13,Chest Reward,632763616,,EUR,0,38,0,0,0.5,"3,390.97",0,0
30.1.2019 9:13,Chest Reward,632763616,,EUR,0.5,0,0,0,1,"3,390.97",0,0
30.1.2019 9:13,Chest Reward,632763634,,EUR,0,53,0,0,1,"3,443.97",0,0
30.1.2019 9:13,Chest Reward,632763651,,EUR,0,38,0,0,1,"3,481.97",0,0
30.1.2019 9:13,Chest Reward,632763651,,EUR,0.5,0,0,0,1.5,"3,481.97",0,0
30.1.2019 9:13,Chest Reward,632763677,,EUR,0,21,0,0,1.5,"3,502.97",0,0
30.1.2019 9:13,Chest Reward,632763717,,EUR,0,29,0,0,1.5,"3,531.97",0,0
25.1.2019 19:04,Table Buy In,Amneris,0.00/2.00 NL 6+ Hold'em,USD,-300,0,0,0,"8,723.97","3,076.97",0,0
25.1.2019 19:21,Table Buy In,Prieska,0.00/2.00 NL 6+ Hold'em,USD,-300,0,0,0,"8,464.34","3,076.97",0,0
25.1.2019 19:27,Table Auto Rebuy,Prieska,0.00/2.00 NL 6+ Hold'em,USD,-300,0,0,0,"8,164.34","3,076.97",0,0
25.1.2019 20:17,Table Buy In,Lacerta,0.00/2.00 NL 6+ Hold'em,USD,-300,0,0,0,"8,430.51","3,076.97",0,0
26.1.2019 7:07,Table Buy In,Despina,0.00/2.00 NL 6+ Hold'em,USD,-300,0,0,0,"7,761.44","3,076.97",0,0
30.1.2019 8:13,Table Buy In,Geminid,0.00/2.00 NL 6+ Hold'em,USD,-300,0,0,0,"5,725.04","3,076.97",0,0
Total,,,,,-158.24,,,,,,,0
